,gadget,val1,val2,val3,val4,val5
10,"['savefile_handle_unknown', '(', 'CdlInterpreter', 'interp', ',', 'int', 'argc', ',', 'const', 'char', '*', 'argv', '[', ']', ')', '{', 'CYG_REPORT_FUNCNAME', '(', '""""', ')', ';', 'CYG_REPORT_FUNCARG2XV', '(', 'interp', ',', 'argc', ')', ';', 'CYG_PRECONDITION_CLASSC', '(', 'interp', ')', ';', 'CdlParse', ':', ':', 'report_error', '(', 'interp', ',', '""""', ',', 'std', ':', ':', 'string', '(', '""""', ')', '+', 'argv', '[', '1', ']', '+', '""""', ')', ';', 'CYG_UNUSED_PARAM', '(', 'int', ',', 'argc', ')', ';', 'return', 'TCL_OK', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
11,"['__repmgr_check_listener', '(', 'env', ')', 'ENV', '*', 'env', ';', '{', 'DB_REP', '*', 'db_rep', ';', 'REP', '*', 'rep', ';', 'SITEINFO', '*', 'sites', ';', 'db_timespec', 't', ';', 'int', 'ret', ';', 'db_rep', '=', 'env', '->', 'rep_handle', ';', 'rep', '=', 'db_rep', '->', 'region', ';', 'ret', '=', '0', ';', '/', '*', '*', 'Only', 'subordinate', 'rep', '-', 'aware', 'process', 'can', 'take', 'over', 'listener', 'role', ',', '*', 'no', 'need', 'to', 'check', 'listener', 'in', 'listener', 'process', 'or', 'rep', 'unaware', 'process', '.', 'if', '(', '!IS_LISTENER_CAND', '(', 'db_rep', ')', ')', 'return', '(', '0', ')', ';', '/', '*', '*', 'If', 'the', 'listener', 'quits', 'due', 'to', 'site', 'removal', ',', 'no', 'subordinate', '*', 'should', 'take', 'over', 'as', 'listener', 'as', 'the', 'current', 'site', 'is', 'not', '*', 'to', 'be', 'active', 'in', 'the', 'group', '.', 'Check', 'the', 'status', 'from', 'the', 'site', '*', 'in', 'the', 'shared', 'region', 'instead', 'of', 'that', 'in', 'the', 'GMDB', '.', 'We', 'do', '*', 'because', 'the', 'GMDB', ""doesn't"", 'apply', 'the', 'change', 'yet', 'when', '*', 'is', 'stopped', 'on', 'the', 'removed', 'site', '.', 'sites', '=', 'R_ADDR', '(', 'env', '->', 'reginfo', ',', 'rep', '->', 'siteinfo_off', ')', ';', 'if', '(', 'sites', '[', 'rep', '->', 'self_eid', ']', '.', 'status', '==', 'SITE_DELETING', ')', 'return', '(', '0', ')', ';', '/', '*', '*', 'Check', 'the', 'listener', 'after', 'timeout', '.', 'If', 'there', 'is', 'no', 'listener', ',', '*', 'take', 'over', '.', 'During', 'takeover', ',', 'we', 'will', 'refresh', 'all', 'connections', '.', '*', 'A', 'subordinate', 'process', 'does', 'not', 'have', 'an', 'up', '-', 'to', '-', 'date', 'site', 'list', ',', 'so', '*', 'up', 'addresses', 'from', 'the', 'in', '-', 'memory', 'site', 'array', 'before', 'takeover', '.', '__os_gettime', '(', 'env', ',', '&', 't', ',', '1', ')', ';', 'if', '(', 'timespeccmp', '(', '&', 't', ',', '&', 'db_rep', '->', 'l_listener_chk', ',', '>=', ')', ')', '{', 'TIMESPEC_ADD_DB_TIMEOUT', '(', '&', 't', ',', 'db_rep', '->', 'l_listener_wait', ')', ';', 'db_rep', '->', 'l_listener_chk', '=', 't', ';', 'if', '(', '(', 'rep', '->', 'siteinfo_seq', '>', 'db_rep', '->', 'siteinfo_seq', ')', '&&', '(', 'ret', '=', '__repmgr_sync_siteaddr', '(', 'env', ')', ')', '!=', '0', ')', 'return', '(', 'ret', ')', ';', 'if', '(', 'rep', '->', 'listener', '==', '0', ')', 'ret', '=', '__repmgr_start_takeover', '(', 'env', ')', ';', '}', 'return', '(', 'ret', ')', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
12,"['ap_mpm_rewrite_args', '(', 'process_rec', '*', 'process', ')', '{', 'apr_array_header_t', '*', 'mpm_new_argv', ';', 'apr_status_t', 'rv', ';', 'apr_getopt_t', '*', 'opt', ';', 'char', 'optbuf', '[', '3', ']', ';', 'const', 'char', '*', 'optarg', ';', 'mpm_new_argv', '=', 'apr_array_make', '(', 'process', '->', 'pool', ',', 'process', '->', 'argc', ',', 'sizeof', '(', 'const', 'char', '*', '*', ')', ')', ';', '*', '(', 'const', 'char', '*', '*', ')', 'apr_array_push', '(', 'mpm_new_argv', ')', '=', 'process', '->', 'argv', '[', '0', ']', ';', 'apr_getopt_init', '(', '&', 'opt', ',', 'process', '->', 'pool', ',', 'process', '->', 'argc', ',', 'process', '->', 'argv', ')', ';', 'opt', '->', 'errfn', '=', 'NULL', ';', 'optbuf', '[', '0', ']', '=', ""''"", ';', 'optbuf', '[', '2', ']', '=', ""''"", ';', 'while', '(', '(', 'rv', '=', 'apr_getopt', '(', 'opt', ',', '""""', 'AP_SERVER_BASEARGS', ',', 'optbuf', '+', '1', ',', '&', 'optarg', ')', ')', '==', 'APR_SUCCESS', ')', '{', 'switch', '(', 'optbuf', '[', '1', ']', ')', '{', 'case', ""''"", ':', 'if', '(', '!dash_k_arg', ')', '{', 'if', '(', '!strcmp', '(', 'optarg', ',', '""""', ')', '||', '!strcmp', '(', 'optarg', ',', '""""', ')', '||', '!strcmp', '(', 'optarg', ',', '""""', ')', '||', '!strcmp', '(', 'optarg', ',', '""""', ')', '||', '!strcmp', '(', 'optarg', ',', '""""', ')', ')', '{', 'dash_k_arg', '=', 'optarg', ';', 'break', ';', '}', '}', 'default', ':', '*', '(', 'const', 'char', '*', '*', ')', 'apr_array_push', '(', 'mpm_new_argv', ')', '=', 'apr_pstrdup', '(', 'process', '->', 'pool', ',', 'optbuf', ')', ';', 'if', '(', 'optarg', ')', '{', '*', '(', 'const', 'char', '*', '*', ')', 'apr_array_push', '(', 'mpm_new_argv', ')', '=', 'optarg', ';', '}', '}', '}', 'if', '(', 'rv', '==', 'APR_BADCH', '||', 'rv', '==', 'APR_BADARG', ')', '{', 'opt', '->', 'ind', '--', ';', '}', 'while', '(', 'opt', '->', 'ind', '<', 'opt', '->', 'argc', ')', '{', '*', '(', 'const', 'char', '*', '*', ')', 'apr_array_push', '(', 'mpm_new_argv', ')', '=', 'apr_pstrdup', '(', 'process', '->', 'pool', ',', 'opt', '->', 'argv', '[', 'opt', '->', 'ind', '++', ']', ')', ';', '}', 'process', '->', 'argc', '=', 'mpm_new_argv', '->', 'nelts', ';', 'process', '->', 'argv', '=', '(', 'const', 'char', '*', 'const', '*', ')', 'mpm_new_argv', '->', 'elts', ';', 'if', '(', 'NULL', '==', 'dash_k_arg', ')', '{', 'dash_k_arg', '=', 'dash_k_arg_noarg', ';', '}', 'APR_REGISTER_OPTIONAL_FN', '(', 'ap_signal_server', ')', ';', '}']",CWE-119  True,CWE-120  True,CWE-469  True,CWE-476  False,CWE-other  False
13,"['gettheta', '(', 'sex_', ',', 'LINK', ')', 'thetavalues', '*', '*', 'sex_', ';', 'struct', 'LOC_readloci', '*', 'LINK', ';', '{', 'thetarray', 'oldtheta', ';', 'long', 'i', ';', 'thetavalues', '*', 'WITH', ';', 'long', 'FORLIM', ';', '#if', '*', 'sex_', '=', '(', 'thetavalues', '*', ')', 'Malloc', '(', 'sizeof', '(', 'thetavalues', ')', ')', ';', 'for', '(', 'i', '=', '0', ';', 'i', '<', 'maxlocus', ';', 'i', '++', ')', '(', '*', 'sex_', ')', '->', 'theta', '[', 'i', ']', '=', '0', '.', '0', ';', 'nuneed', '=', '7', ';', 'for', '(', 'i', '=', '2', ';', 'i', '<', 'mlocus', ';', 'i', '++', ')', 'nuneed', '=', '5', '*', 'nuneed', '-', '3', ';', 'if', '(', '*', 'sex_', '==', 'NULL', ')', 'malloc_err', '(', '""""', ')', ';', '(', '*', 'sex_', ')', '->', 'segprob', '=', '(', 'double', '*', ')', 'malloc', '(', 'nuneed', '*', 'sizeof', '(', 'double', ')', ')', ';', 'if', '(', '(', '*', 'sex_', ')', '->', 'segprob', '==', 'NULL', ')', 'malloc_err', '(', '""""', ')', ';', 'WITH', '=', '*', 'sex_', ';', 'if', '(', '*', 'sex_', '==', 'maletheta', '||', 'readfemale', ')', '{', 'FORLIM', '=', 'mlocus', '-', '2', ';', 'for', '(', 'i', '=', '0', ';', 'i', '<=', 'FORLIM', ';', 'i', '++', ')', 'fscanf', '(', 'datafile', ',', '""""', ',', '&', '(', '*', 'sex_', ')', '->', 'theta', '[', 'i', ']', ')', ';', 'if', '(', 'interfer', '&&', '!mapping', ')', 'fscanf', '(', 'datafile', ',', '""""', ',', '&', '(', '*', 'sex_', ')', '->', 'theta', '[', 'mlocus', '-', '1', ']', ')', ';', 'fscanf', '(', 'datafile', ',', '""""', ')', ';', 'getc', '(', 'datafile', ')', ';', '}', 'else', '{', 'fscanf', '(', 'datafile', ',', '""""', ',', '&', 'distratio', ')', ';', 'getc', '(', 'datafile', ')', ';', '}', 'if', '(', '!interfer', '||', 'mapping', ')', 'return', ';', 'memcpy', '(', 'oldtheta', ',', 'WITH', '->', 'theta', ',', 'sizeof', '(', 'thetarray', ')', ')', ';', 'WITH', '->', 'theta', '[', '0', ']', '=', '(', 'oldtheta', '[', '0', ']', '+', 'oldtheta', '[', 'mlocus', '-', '1', ']', '-', 'oldtheta', '[', 'mlocus', '-', '2', ']', ')', '/', '2', '.', '0', ';', 'WITH', '->', 'theta', '[', 'mlocus', '-', '2', ']', '=', '(', 'oldtheta', '[', 'mlocus', '-', '2', ']', '+', 'oldtheta', '[', 'mlocus', '-', '1', ']', '-', 'oldtheta', '[', '0', ']', ')', '/', '2', '.', '0', ';', 'WITH', '->', 'theta', '[', 'mlocus', '-', '1', ']', '=', '(', 'oldtheta', '[', '0', ']', '+', 'oldtheta', '[', 'mlocus', '-', '2', ']', '-', 'oldtheta', '[', 'mlocus', '-', '1', ']', ')', '/', '2', '.', '0', ';', 'if', '(', 'WITH', '->', 'theta', '[', 'i', ']', '>', '0', '.', '0', ')', '{', 'if', '(', 'WITH', '->', 'theta', '[', 'i', ']', '<', '0', '.', '999', ')', 'WITH', '->', 'theta', '[', 'i', ']', '=', 'log', '(', '1', '.', '0', '/', 'WITH', '->', 'theta', '[', 'i', ']', '-', '1', '.', '0', ')', ';', '}', 'WITH', '->', 'theta', '[', 'i', ']', '=', '9', '.', '21', ';', '}', '}']",CWE-119  False,CWE-120  True,CWE-469  False,CWE-476  False,CWE-other  False
14,"['Done', '(', 'int', 'restart', ',', 'char', '*', 'command', ')', '{', 'cleanupDone', '=', '1', ';', '#ifdef', 'if', '(', 'm4_enable', ')', '{', 'extern', 'char', '*', 'fvwm_file', ';', '/', '*', 'With', 'm4', 'processing', ',', 'a', 'temporary', 'file', 'was', 'created', 'to', 'hold', 'processed', 'file', '.', 'Delete', 'the', 'file', 'now', 'because', 'we', ""don't"", 'need', 'unlink', '(', 'fvwm_file', ')', ';', '}', '#ifndef', 'MoveViewport', '(', '0', ',', '0', ',', 'False', ')', ';', 'ClosePipes', '(', ')', ';', 'Reborder', '(', ')', ';', 'if', '(', 'restart', ')', '{', 'XSelectInput', '(', 'dpy', ',', 'Scr', '.', 'Root', ',', '0', ')', ';', 'XSync', '(', 'dpy', ',', '0', ')', ';', 'XCloseDisplay', '(', 'dpy', ')', ';', '{', 'char', '*', 'my_argv', '[', '10', ']', ';', 'int', 'i', ',', 'done', ',', 'j', ';', 'i', '=', '0', ';', 'j', '=', '0', ';', 'done', '=', '0', ';', 'while', '(', '(', 'g_argv', '[', 'j', ']', '!=', 'NULL', ')', '&&', '(', 'i', '<', '8', ')', ')', '{', 'if', '(', 'strcmp', '(', 'g_argv', '[', 'j', ']', ',', '""""', ')', '!=', '0', ')', '{', 'my_argv', '[', 'i', ']', '=', 'g_argv', '[', 'j', ']', ';', 'i', '++', ';', 'j', '++', ';', '}', 'j', '++', ';', '}', 'if', '(', 'strstr', '(', 'command', ',', '""""', ')', '!=', 'NULL', ')', 'my_argv', '[', 'i', '++', ']', '=', '""""', ';', 'while', '(', 'i', '<', '10', ')', 'my_argv', '[', 'i', '++', ']', '=', 'NULL', ';', '/', '*', 'really', 'need', 'to', 'destroy', 'all', 'windows', ',', 'explicitly', ',', 'sleep', '(', '1', ')', ';', 'ReapChildren', '(', ')', ';', 'execvp', '(', 'command', ',', 'my_argv', ')', ';', '}', 'fprintf', '(', 'stderr', ',', '""""', ',', 'command', ')', ';', 'fprintf', '(', 'stderr', ',', '""""', ',', 'g_argv', '[', '0', ']', ')', ';', '}', '{', 'XCloseDisplay', '(', 'dpy', ')', ';', 'exit', '(', '0', ')', ';', '}', '}']",CWE-119  True,CWE-120  True,CWE-469  True,CWE-476  False,CWE-other  False
15,"['__GEOIP_PREPARE_TEREDO', '(', 'geoipv6_t', '*', 'v6', ')', '{', 'int', 'i', ';', 'if', '(', '(', 'v6', '->', 's6_addr', '[', '0', ']', ')', '!=', '0x20', ')', '{', 'return', ';', '}', 'if', '(', '(', 'v6', '->', 's6_addr', '[', '1', ']', ')', '!=', '0x01', ')', '{', 'return', ';', '}', 'if', '(', '(', 'v6', '->', 's6_addr', '[', '2', ']', ')', '!=', '0x00', ')', '{', 'return', ';', '}', 'if', '(', '(', 'v6', '->', 's6_addr', '[', '3', ']', ')', '!=', '0x00', ')', '{', 'return', ';', '}', 'for', '(', 'i', '=', '0', ';', 'i', '<', '12', ';', 'i', '++', ')', '{', 'v6', '->', 's6_addr', '[', 'i', ']', '=', '0', ';', '}', 'for', '(', ';', 'i', '<', '16', ';', 'i', '++', ')', '{', 'v6', '->', 's6_addr', '[', 'i', ']', '^=', '0xff', ';', '}', '}']",CWE-119  True,CWE-120  True,CWE-469  False,CWE-476  False,CWE-other  False
16,"['create_access', '(', 'tree', 'expr', ',', 'gimple', 'stmt', ',', 'bool', 'write', ')', '{', 'struct', 'access', '*', 'access', ';', 'HOST_WIDE_INT', 'offset', ',', 'size', ',', 'max_size', ';', 'tree', 'base', '=', 'expr', ';', 'bool', 'ptr', ',', 'unscalarizable_region', '=', 'false', ';', 'base', '=', 'get_ref_base_and_extent', '(', 'expr', ',', '&', 'offset', ',', '&', 'size', ',', '&', 'max_size', ')', ';', 'if', '(', 'sra_mode', '==', '&&', 'TREE_CODE', '(', 'base', ')', '==', 'MEM_REF', ')', '{', 'base', '=', 'get_ssa_base_param', '(', 'TREE_OPERAND', '(', 'base', ',', '0', ')', ')', ';', 'if', '(', '!base', ')', 'return', 'NULL', ';', 'ptr', '=', 'true', ';', '}', 'ptr', '=', 'false', ';', 'if', '(', '!DECL_P', '(', 'base', ')', '||', '!bitmap_bit_p', '(', 'candidate_bitmap', ',', 'DECL_UID', '(', 'base', ')', ')', ')', 'return', 'NULL', ';', 'if', '(', 'sra_mode', '==', 'SRA_MODE_EARLY_IPA', ')', '{', 'if', '(', 'size', '<', '0', '||', 'size', '!=', 'max_size', ')', '{', 'disqualify_candidate', '(', 'base', ',', '""""', ')', ';', 'return', 'NULL', ';', '}', 'if', '(', 'TREE_CODE', '(', 'expr', ')', '==', '&&', 'DECL_BIT_FIELD', '(', 'TREE_OPERAND', '(', 'expr', ',', '1', ')', ')', ')', '{', 'disqualify_candidate', '(', 'base', ',', '""""', ')', ';', 'return', 'NULL', ';', '}', 'gcc_checking_assert', '(', '(', 'offset', '%', 'BITS_PER_UNIT', ')', '==', '0', ')', ';', 'if', '(', 'ptr', ')', 'mark_parm_dereference', '(', 'base', ',', 'offset', '+', 'size', ',', 'stmt', ')', ';', '}', '{', 'if', '(', 'size', '!=', 'max_size', ')', '{', 'size', '=', 'max_size', ';', 'unscalarizable_region', '=', 'true', ';', '}', 'if', '(', 'size', '<', '0', ')', '{', 'disqualify_candidate', '(', 'base', ',', '""""', ')', ';', 'return', 'NULL', ';', '}', '}', 'access', '=', 'create_access_1', '(', 'base', ',', 'offset', ',', 'size', ')', ';', 'access', '->', 'expr', '=', 'expr', ';', 'access', '->', 'type', '=', 'TREE_TYPE', '(', 'expr', ')', ';', 'access', '->', 'write', '=', 'write', ';', 'access', '->', 'grp_unscalarizable_region', '=', 'unscalarizable_region', ';', 'access', '->', 'stmt', '=', 'stmt', ';', 'if', '(', 'TREE_CODE', '(', 'expr', ')', '==', '&&', 'DECL_NONADDRESSABLE_P', '(', 'TREE_OPERAND', '(', 'expr', ',', '1', ')', ')', ')', 'access', '->', 'non_addressable', '=', '1', ';', 'return', 'access', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
17,"['draw_keys', '(', 'int', 'draw', ')', '{', 'char', 's', '[', '20', ']', ';', 'static', 'char', '*', 'key', '[', '4', ']', '=', '{', '""""', ',', '""""', ',', '""""', ',', '""""', '}', ';', 'static', 'char', '*', 'rkey', '[', '3', ']', '=', '{', '""""', ',', '""""', ',', '""""', '}', ';', 'if', '(', '!draw', ')', 'return', ';', 'nmenu', '=', '2', ';', 'sprintf', '(', 's', ',', '""""', ',', 'player', '+', '1', ')', ';', 'DrawWhiteMaskedText', '(', '(', 'int', ')', '(', 'MAPWIDTH', '/', '2', '-', '4', '*', 'strlen', '(', 's', ')', ')', ',', '(', 'int', ')', 'YPOSITION', '(', '0', ')', ',', 's', ')', ';', 'if', '(', 'rotation', '[', 'player', ']', ')', 'sprintf', '(', 's', ',', '""""', ',', 'rkey', '[', 'keynum', ']', ')', ';', 'sprintf', '(', 's', ',', '""""', ',', 'key', '[', 'keynum', ']', ')', ';', 'DrawWhiteMaskedText', '(', '(', 'int', ')', '(', 'MAPWIDTH', '/', '2', '-', '4', '*', 'strlen', '(', 's', ')', ')', ',', '(', 'int', ')', 'YPOSITION', '(', '1', ')', ',', 's', ')', ';', '}']",CWE-119  True,CWE-120  True,CWE-469  False,CWE-476  False,CWE-other  False
18,"['da9150_fg_read_attr', '(', 'struct', 'da9150_fg', '*', 'fg', ',', 'u8', 'code', ',', 'u8', 'size', ')', '{', 'u8', 'buf', '[', 'size', ']', ';', 'u8', 'read_addr', ';', 'u32', 'res', '=', '0', ';', 'int', 'i', ';', 'read_addr', '=', '(', 'code', '&', 'DA9150_QIF_CODE_MASK', ')', '|', 'DA9150_QIF_READ', ';', 'da9150_read_qif', '(', 'fg', '->', 'da9150', ',', 'read_addr', ',', 'size', ',', 'buf', ')', ';', 'for', '(', 'i', '=', '0', ';', 'i', '<', 'size', ';', '++', 'i', ')', 'res', '|=', '(', 'buf', '[', 'i', ']', '<<', '(', 'i', '*', 'DA9150_QIF_BYTE_SIZE', ')', ')', ';', 'return', 'res', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
19,"['save_weblist', '(', ')', '{', 'char', 'filename', '[', '512', ']', ';', 'xmlDoc', '*', 'doc', ';', 'xmlNode', '*', 'xsearchengine', ';', 'xmlNode', '*', 'xgroup', ';', 'xmlNode', '*', 'xengine', ';', 'gint', 'type', ';', 'gchar', '*', 'title', '=', 'NULL', ';', 'gchar', '*', 'home', '=', 'NULL', ';', 'gchar', '*', 'pre', '=', 'NULL', ';', 'gchar', '*', 'post', '=', 'NULL', ';', 'gchar', '*', 'glue', '=', 'NULL', ';', 'gchar', '*', 'code', '=', 'NULL', ';', 'GtkTreeIter', 'parent_iter', ';', 'GtkTreeIter', 'child_iter', ';', 'LOG', '(', 'LOG_DEBUG', ',', '""""', ')', ';', 'sprintf', '(', 'filename', ',', '""""', ',', 'user_dir', ',', 'DIR_DELIMITER', ',', 'FILENAME_WEBLIST', ')', ';', 'doc', '=', 'xml_doc_new', '(', ')', ';', 'doc', '->', 'encoding', '=', 'strdup', '(', '""""', ')', ';', 'doc', '->', 'version', '=', 'strdup', '(', '""""', ')', ';', 'xsearchengine', '=', 'xml_add_child', '(', 'doc', '->', 'root', ',', '""""', ',', 'NULL', ')', ';', 'if', '(', 'gtk_tree_model_get_iter_first', '(', 'GTK_TREE_MODEL', '(', 'web_store', ')', ',', '&', 'parent_iter', ')', '==', 'TRUE', ')', '{', 'do', '{', 'gtk_tree_model_get', '(', 'GTK_TREE_MODEL', '(', 'web_store', ')', ',', '&', 'parent_iter', ',', 'WEB_TYPE_COLUMN', ',', '&', 'type', ',', 'WEB_TITLE_COLUMN', ',', '&', 'title', ',', '-', '1', ')', ';', 'xgroup', '=', 'xml_add_child', '(', 'xsearchengine', ',', '""""', ',', 'NULL', ')', ';', 'xml_set_attr', '(', 'xgroup', ',', '""""', ',', 'title', ')', ';', 'g_free', '(', 'title', ')', ';', 'if', '(', 'gtk_tree_model_iter_children', '(', 'GTK_TREE_MODEL', '(', 'web_store', ')', ',', '&', 'child_iter', ',', '&', 'parent_iter', ')', '==', 'TRUE', ')', '{', 'do', '{', 'title', '=', 'NULL', ';', 'home', '=', 'NULL', ';', 'pre', '=', 'NULL', ';', 'post', '=', 'NULL', ';', 'glue', '=', 'NULL', ';', 'code', '=', 'NULL', ';', 'gtk_tree_model_get', '(', 'GTK_TREE_MODEL', '(', 'web_store', ')', ',', '&', 'child_iter', ',', 'WEB_TYPE_COLUMN', ',', '&', 'type', ',', 'WEB_TITLE_COLUMN', ',', '&', 'title', ',', 'WEB_HOME_COLUMN', ',', '&', 'home', ',', 'WEB_PRE_COLUMN', ',', '&', 'pre', ',', 'WEB_POST_COLUMN', ',', '&', 'post', ',', 'WEB_GLUE_COLUMN', ',', '&', 'glue', ',', 'WEB_CODE_COLUMN', ',', '&', 'code', ',', '-', '1', ')', ';', 'xengine', '=', 'xml_add_child', '(', 'xgroup', ',', '""""', ',', 'NULL', ')', ';', 'xml_add_child', '(', 'xengine', ',', '""""', ',', 'title', ')', ';', 'xml_add_child', '(', 'xengine', ',', '""""', ',', 'home', ')', ';', 'xml_add_child', '(', 'xengine', ',', '""""', ',', 'pre', ')', ';', 'xml_add_child', '(', 'xengine', ',', '""""', ',', 'post', ')', ';', 'xml_add_child', '(', 'xengine', ',', '""""', ',', 'glue', ')', ';', 'xml_add_child', '(', 'xengine', ',', '""""', ',', 'code', ')', ';', 'g_free', '(', 'title', ')', ';', 'g_free', '(', 'home', ')', ';', 'g_free', '(', 'pre', ')', ';', 'g_free', '(', 'post', ')', ';', 'g_free', '(', 'glue', ')', ';', 'g_free', '(', 'code', ')', ';', '}', 'while', '(', 'gtk_tree_model_iter_next', '(', 'GTK_TREE_MODEL', '(', 'web_store', ')', ',', '&', 'child_iter', ')', '==', 'TRUE', ')', ';', '}', '}', 'while', '(', 'gtk_tree_model_iter_next', '(', 'GTK_TREE_MODEL', '(', 'web_store', ')', ',', '&', 'parent_iter', ')', '==', 'TRUE', ')', ';', '}', 'xml_save_file', '(', 'filename', ',', 'doc', ')', ';', 'xml_destroy_document', '(', 'doc', ')', ';', 'LOG', '(', 'LOG_DEBUG', ',', '""""', ')', ';', 'return', '(', 'TRUE', ')', ';', '}']",CWE-119  True,CWE-120  True,CWE-469  True,CWE-476  False,CWE-other  False
20,"['airEndsWith', '(', 'const', 'char', '*', 's', ',', 'const', 'char', '*', 'suff', ')', '{', 'if', '(', '!', '(', 's', '&&', 'suff', ')', ')', 'return', '0', ';', 'if', '(', '!', '(', 'strlen', '(', 's', ')', '>=', 'strlen', '(', 'suff', ')', ')', ')', 'return', '0', ';', 'if', '(', '!strncmp', '(', 's', '+', 'strlen', '(', 's', ')', '-', 'strlen', '(', 'suff', ')', ',', 'suff', ',', 'strlen', '(', 'suff', ')', ')', ')', 'return', '1', ';', 'return', '0', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
21,"['memory_ass_sub', '(', 'PyMemoryViewObject', '*', 'self', ',', 'PyObject', '*', 'key', ',', 'PyObject', '*', 'value', ')', '{', 'Py_ssize_t', 'start', ',', 'len', ',', 'bytelen', ';', 'Py_buffer', 'srcview', ';', 'Py_buffer', '*', 'view', '=', '&', '(', 'self', '->', 'view', ')', ';', 'char', '*', 'srcbuf', ',', '*', 'destbuf', ';', 'if', '(', 'view', '->', 'readonly', ')', '{', 'PyErr_SetString', '(', 'PyExc_TypeError', ',', '""""', ')', ';', 'return', '-', '1', ';', '}', 'if', '(', 'value', '==', 'NULL', ')', '{', 'PyErr_SetString', '(', 'PyExc_TypeError', ',', '""""', ')', ';', 'return', '-', '1', ';', '}', 'if', '(', 'view', '->', 'ndim', '!=', '1', ')', '{', 'PyErr_SetNone', '(', 'PyExc_NotImplementedError', ')', ';', 'return', '-', '1', ';', '}', 'if', '(', 'PyIndex_Check', '(', 'key', ')', ')', '{', 'start', '=', 'PyNumber_AsSsize_t', '(', 'key', ',', 'NULL', ')', ';', 'if', '(', 'start', '==', '-', '1', '&&', 'PyErr_Occurred', '(', ')', ')', 'return', '-', '1', ';', 'if', '(', 'start', '<', '0', ')', '{', 'start', '+=', 'get_shape0', '(', 'view', ')', ';', '}', 'if', '(', '(', 'start', '<', '0', ')', '||', '(', 'start', '>=', 'get_shape0', '(', 'view', ')', ')', ')', '{', 'PyErr_SetString', '(', 'PyExc_IndexError', ',', '""""', ')', ';', 'return', '-', '1', ';', '}', 'len', '=', '1', ';', '}', 'else', 'if', '(', 'PySlice_Check', '(', 'key', ')', ')', '{', 'Py_ssize_t', 'stop', ',', 'step', ';', 'if', '(', 'PySlice_GetIndicesEx', '(', '(', 'PySliceObject', '*', ')', 'key', ',', 'get_shape0', '(', 'view', ')', ',', '&', 'start', ',', '&', 'stop', ',', '&', 'step', ',', '&', 'len', ')', '<', '0', ')', '{', 'return', '-', '1', ';', '}', 'if', '(', 'step', '!=', '1', ')', '{', 'PyErr_SetNone', '(', 'PyExc_NotImplementedError', ')', ';', 'return', '-', '1', ';', '}', '}', 'else', '{', 'PyErr_Format', '(', 'PyExc_TypeError', ',', '""""', '%', '.', '200s\\""""', ',', 'key', '->', 'ob_type', '->', 'tp_name', ')', ';', 'return', '-', '1', ';', '}', 'if', '(', 'PyObject_GetBuffer', '(', 'value', ',', '&', 'srcview', ',', 'PyBUF_CONTIG_RO', ')', '==', '-', '1', ')', '{', 'return', '-', '1', ';', '}', '/', '*', 'XXX', 'should', 'we', 'allow', 'assignment', 'of', 'different', 'item', 'as', 'long', 'as', 'the', 'byte', 'length', 'is', 'the', 'same', '?', 'if', '(', 'srcview', '.', 'itemsize', '!=', 'view', '->', 'itemsize', ')', '{', 'PyErr_Format', '(', 'PyExc_TypeError', ',', '""""', '%', '.', '200s\\""""', '%', '.', '200s\\""""', ',', 'view', '->', 'obj', '->', 'ob_type', '->', 'tp_name', ',', 'srcview', '.', 'obj', '->', 'ob_type', '->', 'tp_name', ')', ';', 'goto', '_error', ';', '}', 'bytelen', '=', 'len', '*', 'view', '->', 'itemsize', ';', 'if', '(', 'bytelen', '!=', 'srcview', '.', 'len', ')', '{', 'PyErr_SetString', '(', 'PyExc_ValueError', ',', '""""', ')', ';', 'goto', '_error', ';', '}', 'destbuf', '=', '(', 'char', '*', ')', 'view', '->', 'buf', '+', 'start', '*', 'view', '->', 'itemsize', ';', 'srcbuf', '=', '(', 'char', '*', ')', 'srcview', '.', 'buf', ';', 'if', '(', 'destbuf', '+', 'bytelen', '<', 'srcbuf', '||', 'srcbuf', '+', 'bytelen', '<', 'destbuf', ')', 'memcpy', '(', 'destbuf', ',', 'srcbuf', ',', 'bytelen', ')', ';', 'memmove', '(', 'destbuf', ',', 'srcbuf', ',', 'bytelen', ')', ';', 'PyBuffer_Release', '(', '&', 'srcview', ')', ';', 'return', '0', ';', '_error', ':', 'PyBuffer_Release', '(', '&', 'srcview', ')', ';', 'return', '-', '1', ';', '}']",CWE-119  False,CWE-120  True,CWE-469  False,CWE-476  False,CWE-other  False
